call_attempt_uid,source_run_dir,source_log_line,judge_provider,item_id,paper_model_label,judge_model_requested,judge_model_returned,actual_api_model,api_endpoint_host,api_endpoint_sha256,http_status,parse_success,retry_count,request_date,response_date,elapsed_seconds_rounded,temperature,top_p,seed,max_output_tokens,response_format,tools_enabled,stream,reasoning_effort_or_thinking_do_sample,usage_prompt_tokens,usage_completion_tokens,parsed_score_present,fa,cc,lc,tf,mq,risk,raw_response_sha256,raw_response_bytes,system_backend_id_present,system_backend_id_sha256,error_message_present,error_message_sha256
API_OPENAI_0044,api_judge_run_20260514_163748,44,openai,ITEM_195,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,10.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1046,378,TRUE,4,3,5,5,4,2,5af8e3f3ecb2f7241025c7800520cd7bb2e93ce05e38e791a1c6213b34444e41,4211,FALSE,,FALSE,
API_OPENAI_0045,api_judge_run_20260514_163748,45,openai,ITEM_196,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,15.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1041,530,TRUE,4,3,4,5,4,2,bb9249563cc414cb4b647073854dd5ff1cea5e1e3f83971efb3fb46d6d964993,4211,FALSE,,FALSE,
API_OPENAI_0046,api_judge_run_20260514_163748,46,openai,ITEM_201,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,14.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1051,568,TRUE,4,3,5,5,5,2,88b71121ac13d92ad976049d8bd6b9e85570d5d0b92583ba410192f23b72525b,4211,FALSE,,FALSE,
API_OPENAI_0047,api_judge_run_20260514_163748,47,openai,ITEM_202,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,15.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1050,546,TRUE,4,3,5,5,5,2,433d8c9c18f46d3a12dd4550933ec62a5fab816a84a24b87ce068311e3435b4a,4211,FALSE,,FALSE,
API_OPENAI_0048,api_judge_run_20260514_163748,48,openai,ITEM_207,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,14.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1047,590,TRUE,4,2,4,4,4,2,2ceacd00c3786229171e31df24deddb9de17b5b93f03fc998d2c70e7238b107e,4211,FALSE,,FALSE,
API_OPENAI_0049,api_judge_run_20260514_163748,49,openai,ITEM_208,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,14.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1059,494,TRUE,4,3,5,5,5,1,633d1caf039e2d7d2b23b3923f23134603e3e1cdeb3a90185a88a9a7ffd77e3f,4211,FALSE,,FALSE,
API_OPENAI_0050,api_judge_run_20260514_163748,50,openai,ITEM_211,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,16.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1067,590,TRUE,4,3,5,4,4,2,e21541946224081171b564db5a19fd440cbf409e90db5d5140b557697c03f90f,4211,FALSE,,FALSE,
API_OPENAI_0051,api_judge_run_20260514_163748,51,openai,ITEM_214,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,10.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1080,381,TRUE,3,2,4,4,3,3,632362aad125bf61609986d4ad62c8cbf557ebcfb6997dcfed13d02b9d37a4bb,4211,FALSE,,FALSE,
API_OPENAI_0052,api_judge_run_20260514_163748,52,openai,ITEM_217,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,16.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1073,590,TRUE,1,2,4,3,2,5,08a231faec79d3e670228ee98076996cb664e2db19869ce1c2e2e24f1bfe4b3b,4211,FALSE,,FALSE,
API_OPENAI_0053,api_judge_run_20260514_163748,53,openai,ITEM_220,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,15.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1084,590,TRUE,5,4,4,5,4,1,d54287b670fc8462e00bb043c2aef049b5021b3cd17f3b90f63ee1556486178f,4211,FALSE,,FALSE,
API_OPENAI_0054,api_judge_run_20260514_163748,54,openai,ITEM_223,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,15.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1063,590,TRUE,3,2,4,3,2,3,28e7932fe930f89fbfe1bb86937eb748f93269d81205be848eee97fbb4ee7b6a,4211,FALSE,,FALSE,
API_OPENAI_0055,api_judge_run_20260514_163748,55,openai,ITEM_226,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,15.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1072,588,TRUE,3,2,4,3,2,3,a12160d5d04972181e11be7e4160fdf8f1b1989a524238b785f92ea7160dc70f,4211,FALSE,,FALSE,
API_OPENAI_0056,api_judge_run_20260514_163748,56,openai,ITEM_229,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,13.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1073,505,TRUE,4,2,4,3,3,2,969aba64fdd15d8ebf6c4e2fdf607ad6393a3190d123d90de7dbab195b497798,4211,FALSE,,FALSE,
API_OPENAI_0057,api_judge_run_20260514_163748,57,openai,ITEM_232,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,19.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1077,590,TRUE,4,2,4,3,2,2,4565cee60d3e41db91c2e9ab0857a4d855709866f440e1b8128434e06a6531ec,4211,FALSE,,FALSE,
API_OPENAI_0058,api_judge_run_20260514_163748,58,openai,ITEM_235,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,19.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1075,590,TRUE,3,2,4,3,2,3,4af2fbe595eeff250d460222be782a5e29821a5140d9cff6c32ba63ea3bdf771,4211,FALSE,,FALSE,
API_OPENAI_0059,api_judge_run_20260514_163748,59,openai,ITEM_238,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,FALSE,0,2026-05-14,2026-05-14,22.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1087,800,FALSE,,,,,,,38f6c64bc8611f8b2b913142e330df0e898f01fd5d398d22842df25a5f4762be,4100,FALSE,,TRUE,59ce54c917f1da85cab019b901ae3449c24da89c580b5eddfb07b490084a5a4c
API_OPENAI_0060,api_judge_run_20260514_163748,60,openai,ITEM_238,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,1,2026-05-14,2026-05-14,17.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1087,590,TRUE,4,2,4,4,3,2,fc80d032db8144541960ad52219d5e530d88989b60b110a6251ff40c7f44edce,4211,FALSE,,FALSE,
API_OPENAI_0061,api_judge_run_20260514_163748,61,openai,ITEM_242,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,17.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",996,590,TRUE,1,1,2,1,1,5,fb9a7e533ef77bbe45185a242e84eaaa0f83e763435f681806960312bc215ef3,4210,FALSE,,FALSE,
API_OPENAI_0062,api_judge_run_20260514_163748,62,openai,ITEM_243,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,15.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",995,590,TRUE,1,1,2,1,1,5,5f44c4b1c1869d834754bdcb36ae2244618a96bac7bdad4a24357ed63515caea,4210,FALSE,,FALSE,
API_OPENAI_0063,api_judge_run_20260514_163748,63,openai,ITEM_248,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,18.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",996,590,TRUE,1,1,2,1,1,4,8da78de3d98093dde0a95a23d05106b23e0c12b73bdd8850d8d14b7bc9564451,4210,FALSE,,FALSE,
API_OPENAI_0064,api_judge_run_20260514_163748,64,openai,ITEM_249,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,17.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",992,590,TRUE,1,1,2,1,1,4,3c8798aad65982ca73f547b2a2435cc4b707c1b2c281de3ecd0d27639b671977,4210,FALSE,,FALSE,
API_OPENAI_0065,api_judge_run_20260514_163748,65,openai,ITEM_254,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,11.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",997,370,TRUE,1,1,1,1,1,5,5d355dafe98b8953a49454e2e93670118a5046a7e3ab195a1b0284251b366efa,4210,FALSE,,FALSE,
API_OPENAI_0066,api_judge_run_20260514_163748,66,openai,ITEM_255,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,15.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",999,583,TRUE,1,1,2,1,1,4,3ca5832a5ebd7a5de6af9e3a7f76821a82f6991052dfec08f2b425ce6cf2f7ef,4210,FALSE,,FALSE,
API_OPENAI_0067,api_judge_run_20260514_163748,67,openai,ITEM_260,GPT-5.5 Thinking,gpt-5.5,,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,0,FALSE,0,2026-05-14,2026-05-14,5.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",,,FALSE,,,,,,,43047f5e7857dec24f82c2c9e86d0a0002af1761d9f0105dbe7e558f7f203ec1,103,FALSE,,TRUE,1e4d8f2197f03a0c4d690bafabcd6dd29805150c83fe441df30b8b3a15990338
API_OPENAI_0068,api_judge_run_20260514_163748,68,openai,ITEM_261,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,17.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",996,590,TRUE,1,1,2,1,1,5,b201c63e23707824cba3cc32f8c0a763e74cbfc2f859b35fd67c478e6fe7717f,4210,FALSE,,FALSE,
API_OPENAI_0069,api_judge_run_20260514_163748,69,openai,ITEM_266,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,18.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",997,590,TRUE,1,1,1,1,1,4,9a2ed4771cfeb2378d113b4df11a43b40f8b6feb1ed1ee3ef8a0ac15e121375e,4210,FALSE,,FALSE,
API_OPENAI_0070,api_judge_run_20260514_163748,70,openai,ITEM_267,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,13.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",999,533,TRUE,1,1,1,1,1,5,53c635e2085c9661c21f9e1534661ccc6baed490ce5021b729ca0260f4cd6ba8,4210,FALSE,,FALSE,
API_OPENAI_0071,api_judge_run_20260514_163748,71,openai,ITEM_275,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,13.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1049,552,TRUE,4,3,5,5,4,2,6155dd976855a3b35759a9fe36776f0efbcd77e53392088782ea11eb0b8b0b0b,4211,FALSE,,FALSE,
API_OPENAI_0072,api_judge_run_20260514_163748,72,openai,ITEM_281,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,24.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1051,590,TRUE,4,4,5,5,5,2,3cd9d26b2e8404c0678c8fae178ea6c4ed009c30ce7fe4a34cb6082460c24097,4211,FALSE,,FALSE,
API_OPENAI_0073,api_judge_run_20260514_163748,73,openai,ITEM_287,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,15.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1047,590,TRUE,4,3,5,5,5,2,a533386af7b82e22706d0a55143c6570c4273149258499f9434c8c1d54be9231,4211,FALSE,,FALSE,
API_OPENAI_0074,api_judge_run_20260514_163748,74,openai,ITEM_293,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,11.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1053,416,TRUE,4,3,5,5,4,2,4a59feafe31215e557de6b0bebc9c0d451e10fc15b0dd4831a3f720fbd7c0250,4211,FALSE,,FALSE,
API_OPENAI_0075,api_judge_run_20260514_163748,75,openai,ITEM_299,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,12.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1051,379,TRUE,4,4,5,5,5,1,c3fca0b626ade5c402e48d625e3e6f6e02d59a60cb317d5fc76097f9a39d2a9c,4211,FALSE,,FALSE,
API_OPENAI_0076,api_judge_run_20260514_163748,76,openai,ITEM_302,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,19.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1076,590,TRUE,4,3,4,4,4,2,86e6dca88dcdd8a8938b62a269f050d67ba9bbe4d0ceac9b51ba3f5ca9e98509,4211,FALSE,,FALSE,
API_OPENAI_0077,api_judge_run_20260514_163748,77,openai,ITEM_303,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,15.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1073,457,TRUE,4,2,5,4,4,2,97d7ddbbeabaf00ca63c2f622046a5e62edc119730c38b183652bd5aec13090e,4211,FALSE,,FALSE,
API_OPENAI_0078,api_judge_run_20260514_163748,78,openai,ITEM_308,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,17.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1083,590,TRUE,4,2,4,4,4,2,1b1a9dc2186283e484b2ccf971b9fe0f8e046bd0956e7d3cc1087b11a06e07ec,4211,FALSE,,FALSE,
API_OPENAI_0079,api_judge_run_20260514_163748,79,openai,ITEM_309,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,15.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1078,393,TRUE,4,3,5,5,4,2,7f6a4646cacee2dfb4d8dcd3fafafed4e404bc2530aa6325a66dbfaa88e19071,4211,FALSE,,FALSE,
API_OPENAI_0080,api_judge_run_20260514_163748,80,openai,ITEM_314,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,13.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1087,444,TRUE,4,3,5,5,4,2,a021a4af3a5d89e2dab78731a32026ad73d27bd4ea766388d9ea901fd93be8ac,4211,FALSE,,FALSE,
API_OPENAI_0081,api_judge_run_20260514_163748,81,openai,ITEM_315,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,FALSE,0,2026-05-14,2026-05-14,24.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1085,800,FALSE,,,,,,,1ea8226662e0be101ffb49d52c8a8b7661161fb1aac6352b914e89d354130617,3704,FALSE,,TRUE,77c699af4391e7140d615f5cf812204c96fc7c8d87e2194eb78647693dc828cc
API_OPENAI_0082,api_judge_run_20260514_163748,82,openai,ITEM_315,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,1,2026-05-14,2026-05-14,42.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1085,590,TRUE,4,2,4,4,4,2,96759c0fb5a7fcdea37ee821e165b380aeec53fae2318915fd640e08ea22c33f,4211,FALSE,,FALSE,
API_OPENAI_0083,api_judge_run_20260514_163748,83,openai,ITEM_320,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,17.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1082,590,TRUE,3,2,5,3,2,4,639cb83b14e0ce551713ce1ad6b50dd5dee70b1c3304af0fe31eb2d8f5f92c6c,4211,FALSE,,FALSE,
API_OPENAI_0084,api_judge_run_20260514_163748,84,openai,ITEM_321,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,15.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1085,590,TRUE,3,2,4,3,3,3,c86132cfd32909330e1d00a56c5a6038e4b0fb70de8534ac874c1228549b0044,4211,FALSE,,FALSE,
API_OPENAI_0085,api_judge_run_20260514_163748,85,openai,ITEM_326,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,16.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1076,590,TRUE,4,3,5,4,4,2,103a2a00e456312e7952ded9f07bc80ed8f627330b98748b152ded472e5eb79a,4211,FALSE,,FALSE,
API_OPENAI_0086,api_judge_run_20260514_163748,86,openai,ITEM_327,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,18.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1090,590,TRUE,4,2,4,4,4,2,132231eb421f1dc25eb5cb4c22abe421cf0439957650f7d323abf193a0e8aa5b,4211,FALSE,,FALSE,
API_OPENAI_0087,api_judge_run_20260514_163748,87,openai,ITEM_366,GPT-5.5 Thinking,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,api.openai.com,ee0291cefbb5b6136483fb38ba9efe9264f9b685d5006c273e293a54b43a1883,200,TRUE,0,2026-05-14,2026-05-14,27.000,unsupported_not_set; target=0; note=unsupported_not_set_for_gpt_5_5,not_set,unsupported,,json_schema,FALSE,,"{""reasoning_effort"": ""high""}",1052,590,TRUE,5,3,5,5,5,1,4bf6dcd767510a163c4e917d13e7d7ffde3944ceef17baea97a9d2d39baece55,4211,FALSE,,FALSE,
