item_id,domain,concept,task_type,generated_text
API810_722,Physics,净力与加速度,A,"text: 净力是改变物体运动状态的原因，产生加速度。
misconception: 速度大则受力大
correction: 净力决定加速度而非速度，匀速运动时净力为零。"
API810_723,Physics,牛顿第三定律,A,"text: 作用力与反作用力大小相等、方向相反，分别作用于两个物体上。
misconception: 作用力可以大于反作用力
correction: 作用力与反作用力总是相等，且不能相互抵消。"
API810_724,Physics,抛体运动,A,"text: 抛体运动是在重力作用下，水平与竖直方向运动的合成。
misconception: 物体抛出后受抛力
correction: 离手后只受重力，水平方向保持匀速。"
API810_725,Physics,圆周运动,A,"text: 匀速圆周运动是速度大小不变但方向时刻改变的变速运动。
misconception: 匀速圆周运动是匀速运动
correction: 速度方向时刻改变，存在向心加速度和向心力。"
API810_726,Physics,摩擦力与运动,A,"text: 摩擦力是阻碍物体相对运动或相对运动趋势的力。
misconception: 摩擦力总是阻碍运动
correction: 摩擦力可作为动力，如人走路时受到的静摩擦力。"
API810_727,Chemistry,质量守恒,A,"text: 在封闭系统中，化学反应前后物质的总质量保持不变。
misconception: 质量守恒意味着原子不变化
correction: 原子种类和数目不变，但分子会重新组合。"
API810_728,Chemistry,物质微粒观,A,"text: 物质由微粒构成，微粒间有间隙，且在不断运动。
misconception: 微粒间紧密无间隙
correction: 微粒间存在间隙，热胀冷缩是间隙改变的宏观表现。"
API810_729,Chemistry,相变,A,"text: 相变是物质从一种聚集态转变为另一种聚集态的过程。
misconception: 相变时温度一定改变
correction: 晶体熔化或沸腾时温度不变，吸热用于克服微粒间引力。"
API810_730,Chemistry,化学反应与物理变化,A,"text: 化学反应有新物质生成，物理变化只改变形态无新物质生成。
misconception: 发光发热的变化都是化学变化
correction: 灯泡发光是物理变化，判断标准是有无新物质生成。"
API810_731,Chemistry,化学键,A,"text: 化学键是相邻原子间强烈的相互作用力。
misconception: 化学键是物质内部的实体
correction: 化学键是抽象的作用力，断裂需吸收能量而非释放。"
API810_732,Chemistry,溶液浓度与稀释,A,"text: 浓度表示溶质与溶液的比值，稀释时溶质质量不变。
misconception: 加水稀释后溶质变少
correction: 稀释只增加溶剂，溶质质量守恒，浓度随之降低。"
API810_733,Biology,自然选择,A,"text: 适应环境的变异个体更易存活并繁殖，导致种群基因频率改变。
misconception: 个体为了生存而主动变异
correction: 变异是随机的，自然选择定向淘汰不适者。"
API810_734,Biology,进化没有预设目标,A,"text: 生物进化是由环境选择随机变异驱动的，无既定终点。
misconception: 进化是从低级向高级的攀升
correction: 进化无固定方向，适应当前环境即可，不总是变复杂。"
API810_735,Biology,随机变异与非随机选择,A,"text: 基因突变随机发生，但环境对变异的非随机选择决定了进化方向。
misconception: 自然选择是随机的
correction: 变异随机产生，但环境定向选择，生存非靠运气。"
API810_736,Biology,遗传信息与性状,A,"text: 基因携带遗传信息，通过表达蛋白质来控制生物性状。
misconception: 一个基因决定一个性状
correction: 性状常由多基因共同决定，并受环境影响。"
API810_737,Biology,能量流动与物质循环,A,"text: 生态系统中能量单向流动逐级递减，物质循环反复利用。
misconception: 物质和能量一样也是单向流动
correction: 物质在生物与无机环境间循环，能量需持续输入。"
API810_738,Biology,光合作用与细胞呼吸,A,"text: 光合作用储能，细胞呼吸释能，两者相互对立又依存。
misconception: 植物白天光合晚上呼吸
correction: 植物全天进行细胞呼吸，光合仅在光照下进行。"
API810_739,Geoscience,板块构造,A,"text: 地球岩石圈由板块拼合而成，板块在软流层上相对运动。
misconception: 大陆漂移是因为大陆在水上漂移
correction: 板块在软流层上移动，而非漂浮在水上。"
API810_740,Geoscience,地质时间,A,"text: 地质时间尺度以百万年计，远超人类历史的时间跨度。
misconception: 地球变化总是剧烈且迅速
correction: 缓慢的地质过程日积月累，也能造成巨大地貌改变。"
API810_741,Geoscience,岩石循环,A,"text: 岩浆岩、沉积岩和变质岩在特定条件下可相互转化。
misconception: 岩石一旦形成就永远不变
correction: 三大类岩石可随温度、压力等条件改变而相互转化。"
API810_742,Geoscience,地震成因,A,"text: 地震是板块挤压碰撞导致岩层断裂错动释放能量的结果。
misconception: 地震是地球内部爆炸引起的
correction: 地震源于断层活动释放的弹性波，非内部爆炸。"
API810_743,Geoscience,火山与板块边界,A,"text: 火山多分布在板块边界，因地壳薄弱处岩浆上涌喷出形成。
misconception: 火山都在板块边界
correction: 大多火山在边界，但也有远离边界的地幔柱热点火山。"
API810_744,Geoscience,地球内部结构,A,"text: 地球内部分地壳、地幔和地核，依据地震波传播速度划分。
misconception: 地核是液态的岩浆
correction: 外核为液态，内核为固态，地幔是固态可塑性变形。"
API810_745,Climate/Environment,温室效应,A,"text: 温室效应是大气中温室气体吸收地表辐射，保持地球温暖的现象。
misconception: 温室效应完全是有害的
correction: 自然温室效应维持宜居温度，加剧的温室效应才导致变暖。"
API810_746,Climate/Environment,天气与气候,A,"text: 天气是短时大气状况，气候是长期的平均天气模式。
misconception: 天气冷说明气候变化不大
correction: 局部短期冷事件不否定全球长期气候变暖趋势。"
API810_747,Climate/Environment,全球变暖与气候变化,A,"text: 全球变暖导致气候系统不稳，引发极端天气频发与海平面上升。
misconception: 全球变暖只会让各地变热
correction: 变暖扰乱气候系统，导致极寒、暴雪等极端天气频发。"
API810_748,Climate/Environment,二氧化碳的气候作用,A,"text: 二氧化碳是关键温室气体，其浓度增加会增强温室效应。
misconception: 二氧化碳是毒性气体且量大才起效
correction: 浓度微量却对保温至关重要，非因毒性而是温室效应。"
API810_749,Climate/Environment,海洋垃圾与塑料污染,A,"text: 塑料在海洋中极难降解，碎裂为微塑料后危害整个海洋生态系统。
misconception: 塑料在海水中会自然分解
correction: 塑料仅碎裂不降解，微塑料易富集毒害海洋生物。"
API810_750,Climate/Environment,自然变率与人为影响,A,"text: 气候有自然波动，但当前快速变暖主要由人类排放温室气体所致。
misconception: 气候变暖只是自然周期
correction: 自然变率幅度小且缓慢，当前极速变暖是人类活动导致。"
API810_751,Physics,惯性,B,"{""concept"": ""惯性"", ""id"": ""C01"", ""scene"": ""公交急刹，小林身体前倾，才发觉身体在维持原来的运动状态。"", ""tags"": [""惯性"", ""运动状态"", ""力学""], ""title"": ""急刹瞬间"", ""warning"": ""别把惯性误解成一种力。""}"
API810_752,Physics,净力与加速度,B,"{""concept"": ""净力与加速度"", ""id"": ""C02"", ""scene"": ""小明猛踩油门，车速骤增，这是净力让物体产生了加速度。"", ""tags"": [""净力"", ""加速度"", ""变速""], ""title"": ""踩油门的真相"", ""warning"": ""速度大不代表受力大，净力决定加速度。""}"
API810_753,Physics,牛顿第三定律,B,"{""concept"": ""牛顿第三定律"", ""id"": ""C03"", ""scene"": ""小红用力推墙，自己却往后退，墙也给了她等大的反作用力。"", ""tags"": [""作用力"", ""反作用力"", ""相互作用""], ""title"": ""推墙的反击"", ""warning"": ""作用力和反作用力总是相等，无法抵消。""}"
API810_754,Physics,抛体运动,B,"{""concept"": ""抛体运动"", ""id"": ""C04"", ""scene"": ""小李投出的篮球在空中划出弧线，离手后仅受重力影响。"", ""tags"": [""抛体运动"", ""重力"", ""曲线""], ""title"": ""飞出的篮球"", ""warning"": ""离手后的物体不再受所谓的“抛力”。""}"
API810_755,Physics,圆周运动,B,"{""concept"": ""圆周运动"", ""id"": ""C05"", ""scene"": ""洗衣机甩干时，衣服在桶内转圈，向心力不断改变速度方向。"", ""tags"": [""圆周运动"", ""向心力"", ""变速""], ""title"": ""甩干桶的秘密"", ""warning"": ""匀速圆周运动并非真正匀速，方向一直在变。""}"
API810_756,Physics,摩擦力与运动,B,"{""concept"": ""摩擦力与运动"", ""id"": ""C06"", ""scene"": ""小张在冰面上寸步难行，缺少了静摩擦力，人根本无法前行。"", ""tags"": [""摩擦力"", ""动力"", ""静摩擦""], ""title"": ""走路的推手"", ""warning"": ""摩擦力不总是阻力，也能是前进的动力。""}"
API810_757,Chemistry,质量守恒,B,"{""concept"": ""质量守恒"", ""id"": ""C07"", ""scene"": ""木柴烧成灰烬，小陈以为质量消失了，其实变成了气体和烟。"", ""tags"": [""质量守恒"", ""化学反应"", ""封闭系统""], ""title"": ""燃烧的木柴"", ""warning"": ""反应前后总质量不变，变灰不代表质量消灭。""}"
API810_758,Chemistry,物质微粒观,B,"{""concept"": ""物质微粒观"", ""id"": ""C08"", ""scene"": ""热水泡瘪乒乓球，球内气体微粒间距变大，球复原了。"", ""tags"": [""微粒观"", ""热胀冷缩"", ""微粒间距""], ""title"": ""乒乓球瘪了"", ""warning"": ""微粒间有空隙，并非紧密无间挤在一起。""}"
API810_759,Chemistry,相变,B,"{""concept"": ""相变"", ""id"": ""C09"", ""scene"": ""水沸腾时温度计读数不变，小王惊了，热量全用来挣脱束缚。"", ""tags"": [""相变"", ""熔化"", ""沸点""], ""title"": ""烧水的停滞"", ""warning"": ""晶体熔化或沸腾时，吸热但温度不会升高。""}"
API810_760,Chemistry,化学反应与物理变化,B,"{""concept"": ""化学反应与物理变化"", ""id"": ""C10"", ""scene"": ""灯泡发光发热却无新物质，木柴燃烧生灰，前者物理后者化学。"", ""tags"": [""化学反应"", ""物理变化"", ""新物质""], ""title"": ""灯泡与木柴"", ""warning"": ""发光发热不一定是化学变化，看有无新物质生成。""}"
API810_761,Chemistry,化学键,B,"{""concept"": ""化学键"", ""id"": ""C11"", ""scene"": ""小赵以为断键会释放能量，其实打断化学键就像拆墙，需吸收能量。"", ""tags"": [""化学键"", ""断键吸能"", ""作用力""], ""title"": ""拆墙的耗能"", ""warning"": ""断开化学键需要吸收能量，而非释放能量。""}"
API810_762,Chemistry,溶液浓度与稀释,B,"{""concept"": ""溶液浓度与稀释"", ""id"": ""C12"", ""scene"": ""小佳往咸汤里加水，盐的总量没变，但汤变淡了，浓度降低了。"", ""tags"": [""稀释"", ""浓度"", ""溶质守恒""], ""title"": ""咸汤的秘密"", ""warning"": ""加水稀释只是溶质被分散，溶质质量并未减少。""}"
API810_763,Biology,自然选择,B,"{""concept"": ""自然选择"", ""id"": ""C13"", ""scene"": ""白鼠在雪地易藏身，黑鼠被吃掉，环境筛选了白色变异。"", ""tags"": [""自然选择"", ""变异"", ""适者生存""], ""title"": ""雪地里的鼠"", ""warning"": ""生物并非为了生存而主动产生变异，变异是随机的。""}"
API810_764,Biology,进化没有预设目标,B,"{""concept"": ""进化没有预设目标"", ""id"": ""C14"", ""scene"": ""小明以为进化是从低级到高级的攀岩，其实只是适应当下的盲盒。"", ""tags"": [""进化"", ""无目标"", ""适应环境""], ""title"": ""没有终点线"", ""warning"": ""进化没有方向和预设目标，不是越进化越高级。""}"
API810_765,Biology,随机变异与非随机选择,B,"{""concept"": ""随机变异与非随机选择"", ""id"": ""C15"", ""scene"": ""变异像买彩票全凭运气，但环境像筛子非随机地留下中奖者。"", ""tags"": [""随机变异"", ""定向选择"", ""环境筛选""], ""title"": ""彩票与筛子"", ""warning"": ""变异是随机的，但自然选择是定向的、非随机的。""}"
API810_766,Biology,遗传信息与性状,B,"{""concept"": ""遗传信息与性状"", ""id"": ""C16"", ""scene"": ""小红父母不高，她却营养好长得高，多基因和环境共定性状。"", ""tags"": [""遗传信息"", ""性状"", ""环境""], ""title"": ""基因与身高"", ""warning"": ""一个基因不一定决定一个性状，还受环境影响。""}"
API810_767,Biology,能量流动与物质循环,B,"{""concept"": ""能量流动与物质循环"", ""id"": ""C17"", ""scene"": ""阳光能量流过草地变热散失，碳元素却在动植物间反复循环。"", ""tags"": [""能量流动"", ""物质循环"", ""生态""], ""title"": ""森林的流转"", ""warning"": ""能量单向流动会递减，物质却能循环反复利用。""}"
API810_768,Biology,光合作用与细胞呼吸,B,"{""concept"": ""光合作用与细胞呼吸"", ""id"": ""C18"", ""scene"": ""小李以为植物白天只光合，其实它们全天都在呼吸消耗能量。"", ""tags"": [""光合作用"", ""细胞呼吸"", ""植物""], ""title"": ""植物也呼吸"", ""warning"": ""植物不仅进行光合作用，全天都在进行细胞呼吸。""}"
API810_769,Geoscience,板块构造,B,"{""concept"": ""板块构造"", ""id"": ""C19"", ""scene"": ""小华以为大陆在水上漂，其实岩石圈板块在软流层上滑动。"", ""tags"": [""板块构造"", ""软流层"", ""大陆漂移""], ""title"": ""漂浮的积木"", ""warning"": ""大陆漂移不是在水上漂，是板块在软流层上移动。""}"
API810_770,Geoscience,地质时间,B,"{""concept"": ""地质时间"", ""id"": ""C20"", ""scene"": ""喜马拉雅山拔地而起用了百万年，地质时间尺度远超人类想象。"", ""tags"": [""地质时间"", ""漫长"", ""沧海桑田""], ""title"": ""大地的时钟"", ""warning"": ""地貌变迁极度缓慢，别用人类寿命衡量地质变化。""}"
API810_771,Geoscience,岩石循环,B,"{""concept"": ""岩石循环"", ""id"": ""C21"", ""scene"": ""花岗岩风化成沙，深埋地下又变质，岩石之间能无限转化。"", ""tags"": [""岩石循环"", ""岩浆岩"", ""变质岩""], ""title"": ""石头的轮回"", ""warning"": ""岩石并非一成不变，三大类岩石可以相互转化。""}"
API810_772,Geoscience,地震成因,B,"{""concept"": ""地震成因"", ""id"": ""C22"", ""scene"": ""板块挤压像弹簧蓄力，断开瞬间释放地震波，绝非地底爆炸。"", ""tags"": [""地震"", ""断层"", ""弹性回跳""], ""title"": ""崩断的弹簧"", ""warning"": ""地震是岩层断裂错动释放能量，不是地下爆炸。""}"
API810_773,Geoscience,火山与板块边界,B,"{""concept"": ""火山与板块边界"", ""id"": ""C23"", ""scene"": ""夏威夷火山远离板块边界，是地幔热点烧穿地壳的产物。"", ""tags"": [""火山"", ""板块边界"", ""热点""], ""title"": ""孤立的火山"", ""warning"": ""火山不只长在板块边界，地幔热点也能形成火山。""}"
API810_774,Geoscience,地球内部结构,B,"{""concept"": ""地球内部结构"", ""id"": ""C24"", ""scene"": ""像半熟煎蛋，地壳是硬皮，地幔是流动蛋白，地核是高温蛋黄。"", ""tags"": [""内部结构"", ""地幔"", ""地核""], ""title"": ""煎蛋的启示"", ""warning"": ""地幔是固态可塑而非液态岩浆，外核才是液态。""}"
API810_775,Climate/Environment,温室效应,B,"{""concept"": ""温室效应"", ""id"": ""C25"", ""scene"": ""棉被保暖，太厚却捂汗，自然温室效应恰好，加剧则惹祸。"", ""tags"": [""温室效应"", ""保温"", ""温室气体""], ""title"": ""地球的棉被"", ""warning"": ""温室效应本身不是坏事，加剧的温室效应才是。""}"
API810_776,Climate/Environment,天气与气候,B,"{""concept"": ""天气与气候"", ""id"": ""C26"", ""scene"": ""暴雪纷飞，小华笑全球变暖是谎言，其实天气不等于气候。"", ""tags"": [""天气"", ""气候"", ""长期趋势""], ""title"": ""寒冬的暖警"", ""warning"": ""局部短期的寒冷天气，不能否定长期的气候变暖。""}"
API810_777,Climate/Environment,全球变暖与气候变化,B,"{""concept"": ""全球变暖与气候变化"", ""id"": ""C27"", ""scene"": ""地球像台失控空调，不仅升温，更导致极端暴雨和极寒频发。"", ""tags"": [""全球变暖"", ""极端天气"", ""气候异常""], ""title"": ""失控的空调"", ""warning"": ""变暖不是哪里都热，而是极端天气频率增加。""}"
API810_778,Climate/Environment,二氧化碳的气候作用,B,"{""concept"": ""二氧化碳的气候作用"", ""id"": ""C28"", ""scene"": ""大气中微量的二氧化碳，像单层薄膜，牢牢锁住地表热量。"", ""tags"": [""二氧化碳"", ""温室气体"", ""保温""], ""title"": ""微量的魔法"", ""warning"": ""二氧化碳虽微量，却对地球保温起决定性作用。""}"
API810_779,Climate/Environment,海洋垃圾与塑料污染,B,"{""concept"": ""海洋垃圾与塑料污染"", ""id"": ""C29"", ""scene"": ""塑料瓶在海里变成微塑料，被鱼吞下，它从未真正消失。"", ""tags"": [""微塑料"", ""海洋污染"", ""降解""], ""title"": ""永远的碎片"", ""warning"": ""塑料在海里只是碎裂，不会自然分解消失。""}"
API810_780,Climate/Environment,自然变率与人为影响,B,"{""concept"": ""自然变率与人为影响"", ""id"": ""C30"", ""scene"": ""过去气候自然波动平缓，工业后气温陡升，人为影响远超自然。"", ""tags"": [""自然变率"", ""人为影响"", ""全球变暖""], ""title"": ""狂飙的曲线"", ""warning"": ""当前的极速变暖远超自然周期，主要是人类活动所致。""}"
API810_781,Physics,惯性,C,answer: A
API810_782,Physics,净力与加速度,C,answer: B
API810_783,Physics,牛顿第三定律,C,answer: C
API810_784,Physics,抛体运动,C,answer: C
API810_785,Physics,圆周运动,C,answer: B
API810_786,Physics,摩擦力与运动,C,answer: B
API810_787,Chemistry,质量守恒,C,answer: C
API810_788,Chemistry,物质微粒观,C,answer: B
API810_789,Chemistry,相变,C,answer: C
API810_790,Chemistry,化学反应与物理变化,C,answer: B
API810_791,Chemistry,化学键,C,answer: A
API810_792,Chemistry,溶液浓度与稀释,C,answer: A
API810_793,Biology,自然选择,C,answer: C
API810_794,Biology,进化没有预设目标,C,answer: C
API810_795,Biology,随机变异与非随机选择,C,answer: B
API810_796,Biology,遗传信息与性状,C,answer: C
API810_797,Biology,能量流动与物质循环,C,answer: B
API810_798,Biology,光合作用与细胞呼吸,C,answer: B
API810_799,Geoscience,板块构造,C,answer: B
API810_800,Geoscience,地质时间,C,answer: C
API810_801,Geoscience,岩石循环,C,answer: B
API810_802,Geoscience,地震成因,C,answer: B
API810_803,Geoscience,火山与板块边界,C,answer: B
API810_804,Geoscience,地球内部结构,C,answer: B
API810_805,Climate/Environment,温室效应,C,answer: B
API810_806,Climate/Environment,天气与气候,C,answer: B
API810_807,Climate/Environment,全球变暖与气候变化,C,answer: B
API810_808,Climate/Environment,二氧化碳的气候作用,C,answer: B
API810_809,Climate/Environment,海洋垃圾与塑料污染,C,answer: B
API810_810,Climate/Environment,自然变率与人为影响,C,answer: B
